YEAR,DISTRICT ,SCHOOL,TOTAL CANDIDATES,% DIV 1,% DIV 2,% DIV 3,% DIV 4,% DIV 7
2014,BUTAMBALA,KIBIBI STANDARD SEC. SCHOOL,21.0,19.0,38.1,14.3,28.6,0.0
2014,WAKISO,MOTHERLAND ACADEMY,37.0,18.9,16.2,35.1,29.7,0.0
2014,KAMPALA,"ST.JAMES BIINA HALL,LUZIRA",159.0,18.9,50.9,11.9,13.8,1.9
2014,WAKISO,HIGHFIELD HIGH SCHOOL OF EAST AFRICA,32.0,18.8,31.3,34.4,12.5,0.0
2014,SOROTI,"ST.MARY'S GIRLS SECONDARY SCHOOL,MADERA",80.0,18.8,55.0,23.8,2.5,0.0
2014,MOROTO,"APOSTLES OF JESUS SEMINARY,MOROTO",16.0,18.8,31.3,50.0,0.0,0.0
2014,KAMPALA,"SURE PUBLIC SECONDARY SCHOOL,KASUBI",16.0,18.8,62.5,18.8,0.0,0.0
2014,ISINGIRO,"AISHA GIRLS HIGH SCHOOL,MBARARA",80.0,18.8,36.3,26.3,17.5,1.3
2014,SHEEMA,NGANWA HIGH SCHOOL,102.0,18.6,41.2,24.5,15.7,0.0
2014,JINJA,"MT.ST.JOHN'S COLLEGE,KAGOMA",43.0,18.6,30.2,27.9,23.3,0.0
2014,KABAROLE,NYAKASURA SCHOOL,140.0,18.6,49.3,29.3,2.9,0.0
2014,WAKISO,MASAJJA SECONDARY SCHOOL,54.0,18.5,20.4,31.5,25.9,1.9
2014,JINJA,"GOODHEART SECONDARY SCHOOL,JINJA",119.0,18.5,49.6,27.7,3.4,0.0
2014,KAYUNGA,KANJUKI SECONDARY SCHOOL,174.0,18.4,33.3,27.6,19.5,0.6
2014,KAMPALA,KITANTE HILL SECONDARY SCHOOL,202.0,18.3,32.2,33.2,15.8,0.0
2014,LUWERO,LUWERO SECONDARY SCHOOL,246.0,18.3,32.5,26.0,22.8,0.0
2014,MPIGI,ST.LAWRENCE HIGH SCHOOL CROWN CITY,175.0,18.3,54.3,24.6,2.9,0.0
2014,WAKISO,"GRACE HIGH SCHOOL,BULAMU",93.0,18.3,30.1,33.3,17.2,0.0
2014,SIRONKO,MASABA SECONDARY SCHOOL,192.0,18.2,38.0,34.9,8.9,0.0
2014,ARUA,MVARA SECONDARY SCHOOL,192.0,18.2,42.7,27.1,11.5,0.0
2014,WAKISO,"WORLD AHEAD SECONDARY SCHOOL,MATUGGA",77.0,18.2,33.8,24.7,20.8,0.0
2014,MPIGI,"HOPE SENIOR SCHOOL,NAKIREBE",33.0,18.2,54.5,21.2,3.0,0.0
2014,BUSHENYI MAIN,"BISHOP OGEZ HIGH SCHOOL,ISHAKA",253.0,18.2,39.5,24.5,17.4,0.0
2014,WAKISO,"GREENLIGHT ISLAMIC SS,NANSANA",50.0,18.0,24.0,28.0,26.0,2.0
2014,KABALE,KABALE TRINITY COLLEGE,234.0,17.9,24.4,32.1,23.1,0.0
2014,BUSHENYI MAIN,"VINE HIGH SCHOOL,KYEIZOBA",112.0,17.9,32.1,23.2,26.8,0.0
2014,SOROTI,SOROTI MUNICIPAL SECONDARY SCHOOL,101.0,17.8,52.5,20.8,7.9,0.0
2014,BUSHENYI MAIN,BASAJJABALABA SECONDARY SCHOOL,79.0,17.7,21.5,29.1,29.1,0.0
2014,MUKONO,"ST.MICHAEL HIGH SCHOOL,MUKONO",158.0,17.7,34.2,24.1,24.1,0.0
2014,WAKISO,"ST.LUCIA HILL SCHOOL,NAMAGOMA",130.0,17.7,39.2,28.5,12.3,0.8
2014,LIRA,ST.KATHERINE SECONDARY SCHOOL,159.0,17.6,56.0,25.2,0.6,0.6
2014,MBALE,NABUMALI HIGH SCHOOL,245.0,17.6,41.2,29.8,11.4,0.0
2014,WAKISO,"ATLAS HIGH SCHOOL,GAYAZA",97.0,17.5,26.8,34.0,19.6,1.0
2014,JINJA,JINJA PROGRESSIVE SECONDARY SCHOOL,172.0,17.4,22.7,24.4,35.5,0.0
2014,GULU,"SACRED HEART SECONDARY SCHOOL,GULU",150.0,17.3,61.3,16.7,3.3,0.0
2014,KAMPALA,KAIROS HIGH SCHOOL,52.0,17.3,30.8,30.8,21.2,0.0
2014,MUKONO,"UGANDA MARTYRS' COLLEGE,SSONDE",29.0,17.2,34.5,17.2,31.0,0.0
2014,KABAROLE,ST.MARIA GORETTI GIRLS' SCHOOL,93.0,17.2,54.8,25.8,2.2,0.0
2014,WAKISO,"ST.JOHN'S SECONDARY SCHOOL,NTEBETEBE",128.0,17.2,25.8,28.1,25.8,0.0
2014,WAKISO,"MOUNT OF OLIVES COLLEGE,KAKIRI",134.0,17.2,44.8,23.9,14.2,0.0
2014,LUWERO,KAKOOLA HIGH SCHOOL,204.0,17.2,31.9,34.8,16.2,0.0
2014,RUBIRIZI,"ST.THOMAS VOC. SECONDARY SCHOOL,RUBIRIZI",76.0,17.1,28.9,25.0,28.9,0.0
2014,MPIGI,"ST.JUDE'S SECONDARY SCHOOL,KATENDE",41.0,17.1,58.5,17.1,7.3,0.0
2014,SHEEMA,SHEEMA HIGH SCHOOL,123.0,17.1,35.0,26.0,22.0,0.0
2014,KANUNGU,"ST.TERESA GIRLS COLLEGE,CALCUTTA",82.0,17.1,37.8,30.5,14.6,0.0
2014,KAMPALA,"EXCEL SECONDARY SCHOOL,KASUBI",53.0,17.0,26.4,32.1,24.5,0.0
2014,JINJA,FAITHFUL SERVANTS CHRISTIAN HIGH SCHOOL,24.0,16.7,37.5,29.2,16.7,0.0
2014,WAKISO,"ST.KIZITO HIGH SCHOOL,NAMUGONGO",120.0,16.7,28.3,29.2,24.2,0.0
2014,SOROTI,"ST.PETER'S SEMINARY,MADERA",12.0,16.7,58.3,25.0,0.0,0.0
2014,KAMPALA,"MACKAY MEMORIAL SCHOOL,NATETE",162.0,16.7,38.3,32.7,12.3,0.0
2014,KABALE,KABALE BRAINSTORM HIGH SCHOOL,163.0,16.6,34.4,28.8,19.0,0.0
2014,BUSHENYI MAIN,PLUS TWO HIGH SCHOOL,127.0,16.5,39.4,27.6,15.7,0.0
2014,SHEEMA,SHEEMA GIRLS' SCHOOL,128.0,16.4,25.8,25.8,30.5,0.0
2014,JINJA,JINJA SECONDARY SCHOOL,350.0,16.3,38.3,36.6,7.7,0.9
2014,MUKONO,MPOMA BOYS' SECONDARY SCHOOL,43.0,16.3,23.3,37.2,23.3,0.0
2014,KAMPALA,"LAKESIDE COLLEGE,LUZIRA",209.0,16.3,30.1,29.2,23.4,0.0
2014,MUBENDE,KASENYI SECONDARY SCHOOL,228.0,16.2,21.5,26.8,31.1,0.0
2014,LWENGO,"ST.BERNARD'S COLLEGE,KISWERA",130.0,16.2,28.5,24.6,29.2,0.0
2014,BUIKWE,"ALLIED TEACHERS' SS,NYENGA",62.0,16.1,24.2,14.5,37.1,0.0
2014,WAKISO,GOD CARES HIGH SCHOOL,87.0,16.1,28.7,36.8,18.4,0.0
2014,WAKISO,"VISION COLLEGE,KIKAJJO",112.0,16.1,26.8,26.8,28.6,0.0
2014,WAKISO,BILAL ISLAMIC INSTITUTE,268.0,16.0,26.9,32.1,24.3,0.0
2014,KAMPALA,NTINDA VIEW COLLEGE,125.0,16.0,30.4,31.2,18.4,0.0
2014,MUKONO,"AGAPE CHRISTIAN SECONDARY SCHOOL,MUKONO",25.0,16.0,32.0,36.0,12.0,0.0
2014,BUSHENYI MAIN,SHUUKU VOCATIONAL SECONDARY SCHOOL,219.0,16.0,33.8,27.9,21.0,0.0
2014,WAKISO,"LIGHT SEC. AND VOC. SCHOOL,BULENGA",119.0,16.0,27.7,29.4,23.5,0.8
2014,WAKISO,"LUYANZI COLLEGE,BWEYOGERERE",69.0,15.9,21.7,29.0,30.4,0.0
2014,WAKISO,NAJJEERA HIGH SCHOOL,69.0,15.9,21.7,29.0,31.9,0.0
2014,WAKISO,"EXODUS COLLEGE SCHOOL,MMENDE",82.0,15.9,29.3,17.1,35.4,0.0
2014,KAMPALA,KABOWA HIGH SCHOOL,158.0,15.8,31.0,27.8,23.4,0.0
2014,KAMULI,"CENTRAL COLLEGE,KAMULI",152.0,15.8,27.0,24.3,30.9,0.0
2014,JINJA,"M.M COLLEGE,WAIRAKA",89.0,15.7,32.6,29.2,21.3,0.0
2014,KAMPALA,"KINGSTONE HIGH SCHOOL,KAWEMPE",51.0,15.7,31.4,23.5,27.5,2.0
2014,KALUNGU,"BEXHILL HIGH SCHOOL,KAMUTUUZA",64.0,15.6,31.3,34.4,18.8,0.0
2014,JINJA,KAKIRA SECONDARY SCHOOL,109.0,15.6,33.9,32.1,18.3,0.0
2014,WAKISO,"BETHANY HIGH SCHOOL,NAALYA",90.0,15.6,32.2,27.8,13.3,0.0
2014,MUKONO,NAMIRYANGO HIGH SCHOOL,45.0,15.6,44.4,26.7,13.3,0.0
2014,MUKONO,"ST.JOSEPH'S HIGH SCHOOL,NAMAGUNGA",90.0,15.6,36.7,32.2,13.3,0.0
2014,WAKISO,"MARY REPARATRIX TRAINING CENTRE,ENTEBBE",103.0,15.5,40.8,19.4,24.3,0.0
2014,WAKISO,"EMIRATES COLLEGE SCHOOL,KAKIRI",58.0,15.5,50.0,25.9,8.6,0.0
2014,BUIKWE,LUGAZI MIXED SCHOOL NAALYA,214.0,15.4,38.8,31.8,13.6,0.0
2014,WAKISO,"BOSTON HIGH SCHOOL,MPALA",65.0,15.4,16.9,16.9,46.2,0.0
2014,WAKISO,"ST.MARY'S COLLEGE,NAMUGONGO",52.0,15.4,25.0,32.7,25.0,1.9
2014,MASAKA MAIN,"ST.JANE FRANCES SECONDARY SCHOOL,KIRIMYA",86.0,15.1,12.8,15.1,53.5,0.0
2014,BUTAMBALA,BULO PARENTS SECONDARY SCHOOL,232.0,15.1,36.2,28.9,18.5,0.0
2014,MUKONO,"LIGHT COLLEGE,MUKONO",93.0,15.1,31.2,31.2,22.6,0.0
2014,KAMPALA,MUYENGA HIGH SCHOOL,60.0,15.0,35.0,23.3,26.7,0.0
2014,MASAKA MAIN,"ST.JUDE SECONDARY SCHOOL,MASAKA",60.0,15.0,61.7,20.0,3.3,0.0
2014,MUKONO,"FAIRMONT HIGH SCHOOL,MUKONO",67.0,14.9,28.4,25.4,31.3,0.0
2014,MITYANA,MITYANA STANDARD SECONDARY SCHOOL,103.0,14.6,38.8,20.4,24.3,0.0
2014,WAKISO,ST.HENRY'S BUYEGE SECONDARY SCHOOL,55.0,14.5,65.5,16.4,3.6,0.0
2014,HOIMA,"ALBERT SECONDARY SCHOOL,HOIMA",172.0,14.5,27.3,36.6,19.2,0.0
2014,MITYANA,"ST.JOSEPH'S SECONDARY SCHOOL,KAKINDU",83.0,14.5,16.9,18.1,49.4,0.0
2014,WAKISO,"ST.THOMAS AQUINAS SS,KAWEMPE",166.0,14.5,41.6,27.7,15.7,0.0
2014,KAMPALA,NAMUNGOONA PARENTS SECONDARY SCHOOL,173.0,14.5,27.7,31.2,25.4,0.0
2014,JINJA,BUGEMBE ISLAMIC INSTITUTE,104.0,14.4,16.3,32.7,32.7,0.0
2014,IGANGA,IGANGA HIGH SCHOOL,236.0,14.4,22.9,36.9,25.0,0.0
2014,JINJA,"HOPE COMMUNITY HIGH SCHOOL,JINJA",63.0,14.3,22.2,28.6,34.9,0.0
2014,KABALE,"ST.PAUL'S SECONDARY SCHOOL,BUKINDA",119.0,14.3,44.5,35.3,5.0,0.0
2014,SHEEMA,ITENDERO HIGH SCHOOL,84.0,14.3,25.0,27.4,32.1,0.0
2014,MASAKA MAIN,NOTREDAME HIGH SCHOOL,84.0,14.3,34.5,35.7,15.5,0.0
2014,MUKONO,"MANHATTAN SS,KIYUNGA MUKONO",14.0,14.3,35.7,21.4,28.6,0.0
2014,MPIGI,"PRIDE COLLEGE SCHOOL,MPIGI",331.0,14.2,30.2,27.8,27.2,0.0
2014,TORORO,"ROCK HIGH SCHOOL,TORORO",460.0,14.1,22.8,25.2,35.4,0.2
2014,KALUNGU,YESU AKWAGALA HIGH SCHOOL,85.0,14.1,25.9,24.7,35.3,0.0
2014,MASAKA MAIN,"ARCHBISHOP KIWANUKA SS,KITOVU",135.0,14.1,31.1,33.3,20.7,0.0
2014,KAMPALA,"EMMANUEL COLLEGE,KAZO-KAMPALA",100.0,14.0,34.0,28.0,24.0,0.0
2014,KAYUNGA,FOUNTAIN OF HOPE HIGH SCHOOL,50.0,14.0,36.0,38.0,12.0,0.0
2014,KAMPALA,"ST.JANAN LUWUMU SECONDARY SCHOOL,KAMPALA",186.0,14.0,24.7,33.3,26.9,0.0
2014,ISINGIRO,BONI CONSILII GIRLS VOCATIONAL SS,93.0,14.0,36.6,30.1,19.4,0.0
2014,RUKUNGIRI,KINYASANO GIRLS' HIGH SCHOOL,136.0,14.0,59.6,21.3,4.4,0.0
2014,BUTAMBALA,BUDINSE MEMORIAL SCHOOL,79.0,13.9,45.6,25.3,13.9,0.0
2014,WAKISO,BETHEL COVENANT COLLEGE,80.0,13.8,20.0,30.0,35.0,1.3
2014,KAMPALA,KASUBI SECONDARY SCHOOL,240.0,13.8,17.5,26.7,38.3,0.0
2014,MUKONO,MUKONO HIGH SCHOOL,284.0,13.7,24.3,31.7,28.9,0.0
2014,MUKONO,"FOREST HILL COLLEGE,MUKONO",51.0,13.7,27.5,37.3,21.6,0.0
2014,WAKISO,"GOOD SAMARITAN H/S,NANSANA",95.0,13.7,36.8,33.7,15.8,0.0
2014,BUKOMANSIMBI,"ST.GEORGE SECONDARY SCHOOL,MAKUKUULU",66.0,13.6,30.3,30.3,25.8,0.0
2014,BUSHENYI MAIN,NYABUBARE SECONDARY SCHOOL,169.0,13.6,37.9,34.3,14.2,0.0
2014,LUWERO,"ST.JOHN'S SECONDARY SCHOOL,NANDERE",81.0,13.6,39.5,27.2,19.8,0.0
2014,KAMPALA,PRINCESS DIANA HIGH SCHOOL,59.0,13.6,27.1,23.7,32.2,0.0
2014,LUWERO,BOMBO SECONDARY SCHOOL,118.0,13.6,21.2,31.4,30.5,0.0
2014,BUSIA,DABANI GIRLS' SCHOOL,155.0,13.5,34.2,32.9,17.4,0.0
2014,MUKONO,"ST.BALIKUDEMBE SECONDARY SCHOOL,KISOGA",141.0,13.5,32.6,24.1,28.4,0.0
2014,SHEEMA,KITAGATA SECONDARY SCHOOL,193.0,13.5,34.7,30.1,20.7,0.0
2014,KAMPALA,"ST.JOSEPH'S CENTENARY SS,NDEEBA",67.0,13.4,37.3,29.9,17.9,0.0
2014,KIRYANDONGO,"ST.JOSEPH SECONDARY SCHOOL,TIITI",112.0,13.4,31.3,37.5,17.0,0.0
2014,KAPCHORWA,"SEBEI COLLEGE,TEGERES",292.0,13.4,36.3,33.9,16.4,0.0
2014,WAKISO,"AIDAN COLLEGE,KAMPALA",120.0,13.3,33.3,20.0,30.8,0.0
2014,WAKISO,"ST.MARY'S HIGH SCHOOL,KATALE-BUNAMWAYA",75.0,13.3,14.7,32.0,40.0,0.0
2014,BUSHENYI MAIN,"ST.FRANCIS VOCATIONAL SS,BITOOMA",60.0,13.3,36.7,38.3,11.7,0.0
2014,MITYANA,MITYANA SECONDARY SCHOOL,166.0,13.3,31.9,27.7,26.5,0.0
2014,WAKISO,"MANDELA COLLEGE SCHOOL,BWEYOGERERE",68.0,13.2,29.4,35.3,19.1,0.0
2014,SOROTI,"HALCYON HIGH SCHOOL,SOROTI",318.0,13.2,47.8,30.5,7.9,0.0
2014,MUKONO,"COUNTRYSIDE COLLEGE,MUKONO",76.0,13.2,38.2,27.6,21.1,0.0
2014,LUWERO,"ST.ANTONIO ORTHODOX SS,MONDE",84.0,13.1,22.6,22.6,40.5,1.2
2014,WAKISO,UBUNTU HILL SCHOOL,69.0,13.0,18.8,37.7,29.0,0.0
2014,WAKISO,ZANA CHRISTIAN HIGH SCHOOL,23.0,13.0,43.5,21.7,21.7,0.0
2014,KAMPALA,"ROYAL COLLEGE,NAMUGONGO",138.0,13.0,28.3,36.2,21.0,0.0
2014,MBARARA,SENTAH COLLEGE,116.0,12.9,31.0,25.0,30.2,0.0
2014,BUSHENYI,BUBANGIZI SECONDARY SCHOOL,132.0,12.9,25.0,29.5,31.1,0.0
2014,KAMPALA,"CRANE HIGH SCHOOL,KITINTALE",202.0,12.9,23.8,25.7,33.7,0.0
2014,WAKISO,WAMPEWO NTAKKE SECONDARY SCHOOL,148.0,12.8,36.5,31.8,17.6,0.7
2014,BUDUDA,"NALWANZA SECONDARY SCHOOL,BUDUDA",39.0,12.8,25.6,41.0,20.5,0.0
2014,KAMULI,"ST.PAUL'S SECONDARY SCHOOL,MBULAMUTI",102.0,12.7,47.1,32.4,7.8,0.0
2014,RUBIRIZI,KICHWAMBA HIGH SCHOOL,110.0,12.7,48.2,30.0,9.1,0.0
2014,KAMPALA,"AMKA CLASSIC SCHOOL,KAMPALA",55.0,12.7,32.7,36.4,16.4,0.0
2014,WAKISO,HANA MIXED SECONDARY SCHOOL,71.0,12.7,22.5,33.8,29.6,0.0
2014,WAKISO,"TRUST HIGH SCHOOL,KABUBBU",71.0,12.7,14.1,22.5,50.7,0.0
2014,WAKISO,"STANDARD HIGH SCHOOL,ZZANA",175.0,12.6,12.6,26.9,40.6,0.0
2014,KAMPALA,"BROADWAY HIGH SCHOOL,KAMPALA",128.0,12.5,13.3,39.1,33.6,0.0
2014,KABALE,"KIGEZI COLLEGE,BUTOBERE",48.0,12.5,29.2,22.9,35.4,0.0
2014,MASAKA MAIN,"MASAKA ISLAMIC SS,NAMASENENE",32.0,12.5,71.9,12.5,0.0,0.0
2014,SSEMBABULE,"ST.KIZITO VOCATIONAL SS,MATEETE",80.0,12.5,25.0,17.5,40.0,0.0
2014,HOIMA,"KABONESA HIGH SCHOOL,HOIMA",32.0,12.5,6.3,34.4,31.3,0.0
2014,BUIKWE,"BISHOP NKOYOYO SECONDARY SCHOOL,MATALE",105.0,12.4,33.3,30.5,21.9,0.0
2014,WAKISO,EXCEL HIGH SCHOOL,73.0,12.3,19.2,23.3,42.5,1.4
2014,LYANTONDE,"ST.JOHN'S COMPREHENSIVE SS,LYANTONDE",106.0,12.3,31.1,36.8,18.9,0.9
2014,KAMPALA,BUZIGA ISLAMIC THEOLOGICAL INSTITUTE,74.0,12.2,43.2,36.5,8.1,0.0
2014,GULU,"POPE JOHN PAUL II COLLEGE,GULU",165.0,12.1,38.8,30.9,17.0,0.0
2014,KYENJOJO,"KAIHURA PARENTS SS,KYENJOJO",66.0,12.1,33.3,30.3,24.2,0.0
2014,KOBOKO,"ST.CHARLES LWANGA SS,KOBOKO",124.0,12.1,46.8,29.8,11.3,0.0
2014,RUKUNGIRI,KYAMAKANDA SECONDARY SCHOOL,149.0,12.1,42.3,35.6,10.1,0.0
2014,KALUNGU,"ST.CHARLES LWANGA SS,KASASA",50.0,12.0,38.0,34.0,12.0,0.0
2014,KAMPALA,"FAIHA HIGH SCHOOL,KAWEMPE",250.0,12.0,19.2,26.8,40.0,0.8
2014,ADJUMANI,"ALERE REFUGEE SECONDARY SCHOOL,ADJUMANI",125.0,12.0,21.6,38.4,25.6,0.0
2014,MASAKA MAIN,"ST.GERALD'S VOC. SECONDARY SCHOOL,MASAKA",50.0,12.0,18.0,16.0,52.0,0.0
2014,IGANGA,BUKOYO SECONDARY SCHOOL,184.0,12.0,35.3,33.2,17.9,0.0
2014,MASINDI,MASINDI ARMY SECONDARY SCHOOL,126.0,11.9,34.9,32.5,19.0,0.0
2014,TORORO,MANJASI HIGH SCHOOL,59.0,11.9,18.6,25.4,42.4,0.0
2014,WAKISO,KINGSWAY HIGH SCHOOL,93.0,11.8,30.1,44.1,12.9,1.1
2014,MITYANA,"ROYAL GIANT HIGH SCHOOL,MITYANA",136.0,11.8,25.7,27.2,27.9,0.0
2014,BUIKWE,"STANDARD HIGH SCHOOL,BULUMAGI",119.0,11.8,21.0,31.9,31.1,2.5
2014,WAKISO,"ST.BALIKUDDEMBE SECONDARY SCHOOL,LUGO",17.0,11.8,23.5,41.2,17.6,5.9
2014,KAMPALA,"EAGLE'S NEST SECONDARY SCHOOL,KAMPALA",17.0,11.8,11.8,5.9,58.8,0.0
2014,KAMPALA,"JAKAYZ SECONDARY SCHOOL,KABOWA",85.0,11.8,20.0,18.8,40.0,2.4
2014,LUWERO,"HOLY CROSS SECONDARY SCHOOL,WOBULENZI",17.0,11.8,29.4,35.3,23.5,0.0
2014,LUWERO,"DESTINY CHRISTIAN HIGH SCHOOL,LUWEERO",34.0,11.8,8.8,17.6,61.8,0.0
2014,KIRYANDONGO,DORAH BLOCH INTERNATIONAL COLLEGE,95.0,11.6,29.5,34.7,23.2,0.0
2014,WAKISO,AWEGYS CHRISTIAN COMP. SECONDARY SCHOOL,35.0,11.4,17.1,22.9,42.9,0.0
2014,KAMPALA,"RISE AND SHINE HIGH SCHOOL,NTINDA",70.0,11.4,17.1,17.1,45.7,1.4
2014,KAMPALA,ABDULRAHAMAN BIN AUF SECONDARY SCHOOL,35.0,11.4,14.3,20.0,48.6,0.0
2014,LWENGO,SSEKE SECONDARY SCHOOL,149.0,11.4,32.9,23.5,28.9,0.7
2014,KAMPALA,"STENA HILL SCHOOL,KAMPALA",79.0,11.4,20.3,21.5,44.3,0.0
2014,JINJA,NAKANYONYI GIRLS SCHOOL,88.0,11.4,42.0,26.1,18.2,0.0
2014,MPIGI,"ST.MARY'S SECONDARY SCHOOL,NSUMBA",44.0,11.4,22.7,31.8,34.1,0.0
2014,MITYANA,MITYANA TOWN SCHOOL,71.0,11.3,18.3,35.2,32.4,0.0
2014,KANUNGU,"BRIGHT FUTURE HIGH SCHOOL,KIHIHI",80.0,11.3,31.3,27.5,30.0,0.0
2014,MUKONO,MUKONO PARENTS HIGH SCHOOL,98.0,11.2,29.6,35.7,23.5,0.0
2014,MITYANA,"MUMSA HIGH SCHOOL,MITYANA",125.0,11.2,26.4,24.8,36.8,0.0
2014,RUBIRIZI,UNIQUE HIGH SCHOOL,90.0,11.1,44.4,28.9,15.6,0.0
2014,WAKISO,GAYAZA CAMBRIDGE COLLEGE,162.0,11.1,21.6,25.9,38.3,0.0
2014,KIBAALE,ST.MARY'S PRE-RELIGIOUS TRAINING SS,36.0,11.1,36.1,30.6,19.4,0.0
2014,KAMPALA,NAJJANANKUMBI YOUNG CHRISTIAN SCHOOL,127.0,11.0,22.0,23.6,38.6,0.0
2014,MBALE,GRACE SECONDARY SCHOOL,46.0,10.9,28.3,34.8,23.9,0.0
2014,WAKISO,MAKERERE SECONDARY SCHOOL,120.0,10.8,22.5,20.8,45.0,0.0
2014,KAMPALA,"UGANDA MARTYRS' HIGH SCHOOL,RUBAGA",148.0,10.8,37.2,31.1,20.9,0.0
2014,IBANDA,"ALLIANCE SECONDARY SCHOOL,IBANDA",185.0,10.8,24.9,21.1,41.1,0.0
2014,MPIGI,KASENGE GREEN HILL SECONDARY SCHOOL,84.0,10.7,22.6,34.5,32.1,0.0
2014,PALLISA,ST.PETER'S SECONDARY SCHOOL AMUSALA,28.0,10.7,14.3,46.4,14.3,0.0
2014,KISORO,UGANDA MARTYRS SOOKO VOCATIONAL SS,28.0,10.7,21.4,28.6,39.3,0.0
2014,BUSHENYI MAIN,"KIBONA VOCATIONAL SS,BUSHENYI",75.0,10.7,17.3,24.0,46.7,0.0
2014,KAMPALA,KALINABIRI SECONDARY SCHOOL,179.0,10.6,25.7,32.4,30.2,0.6
2014,MPIGI,"ST.THERESA SECONDARY SCHOOL,KATENDE",66.0,10.6,37.9,37.9,13.6,0.0
2014,AGAGO,LIRA PALWO SECONDARY SCHOOL,66.0,10.6,28.8,42.4,16.7,0.0
2014,NAKASEKE,"MAZZOLDI COLLEGE,NAKASEKE",85.0,10.6,35.3,22.4,30.6,0.0
2014,WAKISO,"CRESTED SECONDARY SCHOOL,KAZO",19.0,10.5,42.1,26.3,10.5,0.0
2014,WAKISO,"ST.ANDREW'S COLLEGE,SSANDA",76.0,10.5,32.9,32.9,23.7,0.0
2014,NAKASONGOLA,"KIROJO COLLEGE,NAKASONGOLA",19.0,10.5,15.8,15.8,52.6,0.0
2014,BUSHENYI,KANYABWANGA SECONDARY SCHOOL,57.0,10.5,15.8,19.3,54.4,0.0
2014,WAKISO,"KATIKAMU SECONDARY SCHOOL,GAYAZA",105.0,10.5,26.7,26.7,34.3,0.0
2014,MITYANA,"HILLSIDE COLLEGE,MITYANA",115.0,10.4,29.6,27.0,32.2,0.0
2014,LWENGO,ST.JOSEPHINE BAKHITA VOCATIONAL SS,48.0,10.4,20.8,29.2,37.5,0.0
2014,MBARARA,BOOMA INTERNATIONAL SCHOOL,48.0,10.4,27.1,47.9,6.3,0.0
2014,BUSIA,BUSIA TRUST SECONDARY SCHOOL,224.0,10.3,16.1,21.0,45.1,0.4
2014,BUIKWE,"VICTORIA VIEW SECONDARY SCHOOL,KIYINDI",78.0,10.3,16.7,12.8,55.1,1.3
2014,KAMPALA,CITY HIGH SCHOOL,195.0,10.3,27.7,33.8,26.2,0.0
2014,KAMPALA,NAKASERO SECONDARY SCHOOL,78.0,10.3,21.8,37.2,29.5,0.0
2014,KAMPALA,PIMBAS SECONDARY SCHOOL,78.0,10.3,19.2,23.1,41.0,1.3
2014,KAMPALA,"WINSTON STANDARD SS,KAMPALA",78.0,10.3,29.5,32.1,28.2,0.0
2014,KANUNGU,"GREAT LAKES HIGH SCHOOL,KANUNGU",78.0,10.3,32.1,43.6,14.1,0.0
2014,MASINDI,KITARA MODEL SECONDARY SCHOOL,78.0,10.3,29.5,41.0,17.9,0.0
2014,ARUA,EDIOFE GIRLS' SECONDARY SCHOOL,127.0,10.2,44.9,29.1,15.7,0.0
2014,KAMPALA,"TRINITY HIGH SCHOOL,LUGOBA",49.0,10.2,14.3,20.4,42.9,0.0
2014,WAKISO,"ST.MARY'S HIGH SCHOOL,MIGADDE",69.0,10.1,17.4,23.2,47.8,0.0
2014,BUSHENYI,KYEIBARE GIRLS SECONDARY SCHOOL,69.0,10.1,20.3,44.9,24.6,0.0
2014,KAMPALA,"EMMA HIGH SCHOOL,KIKAAYA",69.0,10.1,29.0,31.9,26.1,0.0
2014,KABALE,"NYABIKONI SECONDARY SCHOOL,KABALE",207.0,10.1,19.3,28.0,38.2,0.0
2014,KAMULI,BUSOGA HIGH SCHOOL,89.0,10.1,33.7,32.6,16.9,0.0
2014,NTUNGAMO,RWASHAMAIRE HIGH SCHOOL,109.0,10.1,22.0,33.9,31.2,2.8
2014,BUIKWE,"ST.NOA MAWAGALI SECONDARY SCHOOL,JINJA",129.0,10.1,24.0,39.5,24.8,0.0
2014,KANUNGU,"SAN GIOVANNI SCHOOL,MAKIRO",169.0,10.1,33.1,25.4,31.4,0.0
2014,NAKASEKE,NAKASEKE INTERNATIONAL COLLEGE,150.0,10.0,14.7,24.0,48.7,0.0
2014,BUIKWE,"NAJJA MARY'S HIGH SCHOOL,KYAGGWE",10.0,10.0,10.0,20.0,20.0,0.0
2014,WAKISO,NANSANA EDUCATION CENTRE,100.0,10.0,30.0,20.0,35.0,0.0
2014,WAKISO,"STAFFORD SECONDARY SCHOOL,KAMPALA",20.0,10.0,5.0,10.0,75.0,0.0
2014,WAKISO,"BRIGHT TRUST SECONDARY SCHOOL,KYENGERA",70.0,10.0,22.9,35.7,30.0,0.0
2014,KAMPALA,"THE MIJJA COLLEGE,BULAMU",40.0,10.0,32.5,27.5,30.0,0.0
2014,KAMPALA,"ST.JOSEPH'S SECONDARY SCHOOL,BUSEGA",30.0,10.0,10.0,36.7,43.3,0.0
2014,MAYUGE,KITYERERA ARK PEAS HIGH SCHOOL,40.0,10.0,30.0,32.5,25.0,0.0
2014,MASAKA MAIN,"ST.PAUL &amp; PAULINE'S SS,GAYAZA",20.0,10.0,10.0,50.0,30.0,0.0
